id,stock_id,stock_symbol,url,published_at,created_at,updated_at
230,397,AMGN,http://www.marketwatch.com/story/amgen-to-cut-about-300-jobs-close-one-building-in-south-san-francisco-2015-03-10,,2015-03-12 15:07:38,2015-03-12 15:07:38
231,397,AMGN,http://www.wsj.com/articles/overheard-attack-of-the-biosimilars-1425838443,,2015-03-12 15:07:41,2015-03-12 15:07:41
232,397,AMGN,http://www.wsj.com/articles/fda-approves-first-biosimilar-drug-1425651840,2015-03-06 23:32:00,2015-03-12 15:07:42,2015-03-12 15:07:42
233,397,AMGN,http://www.marketwatch.com/story/first-ever-bio-generic-drug-doesnt-help-novartis-shares-2015-03-06,,2015-03-12 15:07:43,2015-03-12 15:07:43
234,397,AMGN,http://blogs.wsj.com/pharmalot/2015/03/06/fda-approves-first-biosimilar-ushering-in-a-new-era-of-treatments/,,2015-03-12 15:07:45,2015-03-12 15:07:45
235,397,AMGN,http://online.barrons.com/article/SB51367578116875004693704580502233481377638.html,2015-03-06 05:01:00,2015-03-12 15:07:45,2015-03-12 15:07:45
236,397,AMGN,http://online.wsj.com/article/PR-CO-20150305-912062.html,2015-03-05 14:36:00,2015-03-12 15:07:46,2015-03-12 15:07:46
237,397,AMGN,http://online.wsj.com/article/PR-CO-20150304-917011.html,,2015-03-12 15:07:50,2015-03-12 15:07:50
238,397,AMGN,http://online.barrons.com/article/SB51367578116875004693704580496331095884828.html,2015-03-03 05:01:00,2015-03-12 15:07:51,2015-03-12 15:07:51
239,397,AMGN,http://www.wsj.com/articles/correctionsamplifications-1425354589,2015-03-03 03:49:00,2015-03-12 15:07:51,2015-03-12 15:07:51
240,397,AMGN,http://online.wsj.com/article/PR-CO-20150302-914012.html,2015-03-02 21:35:00,2015-03-12 15:07:52,2015-03-12 15:07:52
241,397,AMGN,http://online.wsj.com/article/PR-CO-20150302-913377.html,2015-03-02 21:06:00,2015-03-12 15:07:52,2015-03-12 15:07:52
242,397,AMGN,http://www.marketwatch.com/story/these-are-the-most-profitable-nasdaq-biotech-companies-2015-02-27,,2015-03-12 15:07:54,2015-03-12 15:07:54
243,397,AMGN,http://online.wsj.com/article/PR-CO-20150302-905567.html,2015-03-02 12:07:00,2015-03-12 15:07:55,2015-03-12 15:07:55
244,397,AMGN,http://www.wsj.com/articles/amgen-sees-positive-results-from-kyprolis-study-1425258868,2015-03-02 01:22:00,2015-03-12 15:07:56,2015-03-12 15:07:56
245,397,AMGN,http://online.wsj.com/article/PR-CO-20150301-901053.html,2015-03-02 00:05:00,2015-03-12 15:07:57,2015-03-12 15:07:57
246,397,AMGN,http://online.wsj.com/article/PR-CO-20150227-912027.html,2015-02-27 14:05:00,2015-03-12 15:07:57,2015-03-12 15:07:57
247,397,AMGN,http://online.wsj.com/article/PR-CO-20150226-921606.html,2015-02-26 21:10:00,2015-03-12 15:07:58,2015-03-12 15:07:58
248,397,AMGN,http://www.wsj.com/articles/amgen-hormone-imbalance-drug-shows-positive-results-in-late-phase-study-1424905448,2015-02-25 23:04:00,2015-03-12 15:07:59,2015-03-12 15:07:59
249,397,AMGN,http://online.wsj.com/article/PR-CO-20150225-918706.html,2015-02-25 21:49:00,2015-03-12 15:08:00,2015-03-12 15:08:00
250,397,AMGN,http://online.wsj.com/article/PR-CO-20150225-917919.html,2015-02-25 21:09:00,2015-03-12 15:08:01,2015-03-12 15:08:01
251,397,AMGN,http://www.marketwatch.com/story/cvs-girds-for-battle-over-cholesterol-drugs-2015-02-17,,2015-03-12 15:08:05,2015-03-12 15:08:05
252,397,AMGN,http://online.barrons.com/article/SB51367578116875004693704580437761248757280.html,2015-02-06 21:38:00,2015-03-12 15:08:06,2015-03-12 15:08:06
253,397,AMGN,http://online.wsj.com/article/PR-CO-20150206-912699.html,2015-02-06 14:05:00,2015-03-12 15:08:07,2015-03-12 15:08:07
254,397,AMGN,http://online.wsj.com/articles/amgen-biosimilar-rheumatoid-arthritis-therapy-shows-positive-results-1423005275,2015-02-03 23:14:00,2015-03-12 15:08:07,2015-03-12 15:08:07
255,397,AMGN,http://online.wsj.com/article/PR-CO-20150203-916738.html,2015-02-03 21:06:00,2015-03-12 15:08:08,2015-03-12 15:08:08
256,397,AMGN,http://online.wsj.com/article/PR-CO-20150129-921021.html,2015-01-29 21:46:00,2015-03-12 15:08:09,2015-03-12 15:08:09
257,397,AMGN,http://online.wsj.com/article/PR-CO-20150128-911169.html,2015-01-28 13:56:00,2015-03-12 15:08:10,2015-03-12 15:08:10
258,397,AMGN,http://online.wsj.com/articles/amgen-profit-rises-27-on-higher-sales-of-key-drugs-1422394764,2015-01-28 00:10:00,2015-03-12 15:08:11,2015-03-12 15:08:11
259,397,AMGN,http://online.wsj.com/article/PR-CO-20150127-915989.html,2015-01-27 21:07:00,2015-03-12 15:08:11,2015-03-12 15:08:11
260,397,AMGN,http://online.wsj.com/article/PR-CO-20150127-915893.html,2015-01-27 21:06:00,2015-03-12 15:08:12,2015-03-12 15:08:12
261,397,AMGN,http://online.wsj.com/article/PR-CO-20150126-906800.html,2015-01-26 14:36:00,2015-03-12 15:08:13,2015-03-12 15:08:13
262,397,AMGN,http://blogs.wsj.com/pharmalot/2015/01/26/pharmalot-pharmalittle-were-reading-about-regeneron-gilead-and-lots-more/,,2015-03-12 15:08:15,2015-03-12 15:08:15
263,397,AMGN,http://online.wsj.com/article/PR-CO-20150122-917056.html,2015-01-22 21:06:00,2015-03-12 15:08:16,2015-03-12 15:08:16
264,397,AMGN,http://online.wsj.com/article/PR-CO-20150115-912626.html,2015-01-15 21:06:00,2015-03-12 15:08:16,2015-03-12 15:08:16
265,397,AMGN,http://online.wsj.com/article/PR-CO-20150112-909805.html,2015-01-12 21:06:00,2015-03-12 15:08:17,2015-03-12 15:08:17
266,397,AMGN,http://online.barrons.com/articles/regeneron-can-generate-25-upside-for-investors-1420829484,2015-01-09 05:01:00,2015-03-12 15:08:18,2015-03-12 15:08:18
267,397,AMGN,http://online.wsj.com/articles/BT-CO-20150105-709861,2015-01-05 22:17:00,2015-03-12 15:08:19,2015-03-12 15:08:19
268,397,AMGN,http://blogs.wsj.com/pharmalot/2015/01/05/fda-staff-recommends-novartis-biosimilar-version-of-an-amgen-drug/,,2015-03-12 15:08:20,2015-03-12 15:08:20
269,397,AMGN,http://www.marketwatch.com/story/novartis-wins-fda-staff-ok-for-neupogen-generic-2015-01-05,,2015-03-12 15:08:24,2015-03-12 15:08:24
