id,stock_id,stock_symbol,url,published_at,created_at,updated_at
2739,466,PEP,http://online.wsj.com/article/PR-CO-20150311-904544.html,2015-03-11 08:35:00,2015-03-12 15:50:07,2015-03-12 15:50:07
2740,466,PEP,http://online.wsj.com/article/PR-CO-20150310-905932.html,2015-03-10 10:07:00,2015-03-12 15:50:07,2015-03-12 15:50:07
2741,466,PEP,http://online.wsj.com/article/PR-CO-20150309-902516.html,2015-03-09 10:06:00,2015-03-12 15:50:08,2015-03-12 15:50:08
2742,466,PEP,http://online.barrons.com/article/SB51367578116875004693704580496382329583338.html,2015-03-07 05:01:00,2015-03-12 15:50:09,2015-03-12 15:50:09
2743,466,PEP,http://online.barrons.com/article/SB51367578116875004693704580494080334859998.html,2015-03-07 03:50:00,2015-03-12 15:50:10,2015-03-12 15:50:10
2744,466,PEP,http://online.wsj.com/article/PR-CO-20150304-909543.html,2015-03-04 13:40:00,2015-03-12 15:50:11,2015-03-12 15:50:11
2745,466,PEP,http://www.wsj.com/articles/pepsico-coca-cola-hellenic-to-close-russia-plants-1425330133,2015-03-02 21:06:00,2015-03-12 15:50:13,2015-03-12 15:50:13
2746,466,PEP,http://online.wsj.com/articles/BT-CO-20150302-708471,2015-03-02 16:10:00,2015-03-12 15:50:13,2015-03-12 15:50:13
2747,466,PEP,http://online.wsj.com/article/PR-CO-20150223-904321.html,2015-02-23 11:35:00,2015-03-12 15:50:14,2015-03-12 15:50:14
2748,466,PEP,http://www.marketwatch.com/story/move-over-super-bowl-ads-here-come-the-oscar-commercials-2015-02-20,,2015-03-12 15:50:17,2015-03-12 15:50:17
2749,466,PEP,http://online.wsj.com/article/PR-CO-20150218-907039.html,2015-02-18 23:15:00,2015-03-12 15:50:18,2015-03-12 15:50:18
2750,466,PEP,http://online.barrons.com/article/SB51367578116875004693704580451842114323472.html,2015-02-14 03:01:00,2015-03-12 15:50:19,2015-03-12 15:50:19
2751,466,PEP,http://www.marketwatch.com/story/these-sp-500-companies-have-raised-their-dividends-by-at-least-100-2015-02-12,,2015-03-12 15:50:20,2015-03-12 15:50:20
2752,466,PEP,http://www.marketwatch.com/story/wsj-market-wrap-feb-11-2015-2015-02-11-16115737,,2015-03-12 15:50:22,2015-03-12 15:50:22
2753,466,PEP,http://www.wsj.com/articles/pepsico-earnings-revenue-decline-on-foreign-exchange-impact-1423657744,2015-02-11 17:30:00,2015-03-12 15:50:23,2015-03-12 15:50:23
2754,466,PEP,http://www.marketwatch.com/story/wed-feb-10-watch-pepsico-stock-on-earnings-drop-2015-02-11-101155122,,2015-03-12 15:50:25,2015-03-12 15:50:25
2755,466,PEP,http://blogs.wsj.com/moneybeat/2015/02/11/stocks-to-watch-time-warner-pepsi-rite-aid/,,2015-03-12 15:50:26,2015-03-12 15:50:26
2756,466,PEP,http://www.marketwatch.com/story/what-to-look-for-in-pepsico-earnings-2015-02-10,,2015-03-12 15:50:28,2015-03-12 15:50:28
2757,466,PEP,http://www.marketwatch.com/story/what-to-look-for-in-coca-cola-earnings-2015-02-09,,2015-03-12 15:50:30,2015-03-12 15:50:30
2758,466,PEP,http://online.wsj.com/articles/coke-pepsi-lose-fizz-overseas-1423429546,2015-02-08 21:05:00,2015-03-12 15:50:31,2015-03-12 15:50:31
2759,466,PEP,http://online.wsj.com/articles/the-case-for-actively-managed-funds-1423454485,2015-02-08 05:01:00,2015-03-12 15:50:31,2015-03-12 15:50:31
2760,466,PEP,http://online.wsj.com/article/PR-CO-20150205-924087.html,2015-02-05 22:21:00,2015-03-12 15:50:32,2015-03-12 15:50:32
2761,466,PEP,http://www.marketwatch.com/story/can-maker-rexam-confirms-takeover-talks-with-ball-2015-02-05,,2015-03-12 15:50:33,2015-03-12 15:50:33
2762,466,PEP,http://online.wsj.com/article/PR-CO-20150204-912252.html,2015-02-04 14:05:00,2015-03-12 15:50:34,2015-03-12 15:50:34
2763,466,PEP,http://www.marketwatch.com/story/10-stocks-to-consider-if-youre-worried-about-the-market-2015-01-29,,2015-03-12 15:50:36,2015-03-12 15:50:36
2764,466,PEP,http://online.wsj.com/article/PR-CO-20150202-907693.html,2015-02-02 14:42:00,2015-03-12 15:50:37,2015-03-12 15:50:37
2765,466,PEP,http://online.wsj.com/article/PR-CO-20150202-903412.html,2015-02-02 11:06:00,2015-03-12 15:50:38,2015-03-12 15:50:38
2766,466,PEP,http://online.wsj.com/article/PR-CO-20150201-900820.html,2015-02-02 03:21:00,2015-03-12 15:50:39,2015-03-12 15:50:39
2767,466,PEP,http://online.wsj.com/article/PR-CO-20150130-911495.html,2015-01-30 13:35:00,2015-03-12 15:50:39,2015-03-12 15:50:39
2768,466,PEP,http://online.wsj.com/articles/pepsico-expands-distribution-of-stevia-sweetened-cola-1422308756,2015-01-26 22:10:00,2015-03-12 15:50:40,2015-03-12 15:50:40
2769,466,PEP,http://online.wsj.com/article/PR-CO-20150126-902324.html,2015-01-26 11:06:00,2015-03-12 15:50:41,2015-03-12 15:50:41
2770,466,PEP,http://online.barrons.com/articles/activist-peltz-calls-truce-with-pepsi-1422071754,2015-01-24 05:01:00,2015-03-12 15:50:42,2015-03-12 15:50:42
2771,466,PEP,http://online.wsj.com/article/PR-CO-20150123-920353.html,2015-01-23 21:35:00,2015-03-12 15:50:43,2015-03-12 15:50:43
2772,466,PEP,http://www.marketwatch.com/story/rise-above-low-interest-rates-with-these-dividend-stocks-2015-01-22,,2015-03-12 15:50:46,2015-03-12 15:50:46
2773,466,PEP,http://online.wsj.com/article/PR-CO-20150123-916462.html,2015-01-23 14:08:00,2015-03-12 15:50:46,2015-03-12 15:50:46
2774,466,PEP,http://online.wsj.com/article/PR-CO-20150122-912994.html,2015-01-22 14:50:00,2015-03-12 15:50:47,2015-03-12 15:50:47
2775,466,PEP,http://online.wsj.com/article/PR-CO-20150116-908900.html,2015-01-16 21:20:00,2015-03-12 15:50:47,2015-03-12 15:50:47
2776,466,PEP,http://online.wsj.com/article/PR-CO-20150116-906996.html,2015-01-16 16:14:00,2015-03-12 15:50:48,2015-03-12 15:50:48
2777,466,PEP,http://online.wsj.com/article/PR-CO-20150112-905938.html,2015-01-12 14:35:00,2015-03-12 15:50:49,2015-03-12 15:50:49
2778,466,PEP,http://online.wsj.com/article/PR-CO-20150108-911060.html,2015-01-08 21:35:00,2015-03-12 15:50:50,2015-03-12 15:50:50
